tool		CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171
eca-rers2012/Problem12_label57.yml	true																																																															
eca-rers2012/Problem12_label58.yml	true	TIMEOUT	1001.435040611	885.3729035598226	11932.016640	4408002	6964305	7960161		5.00	5.00	24847488	0	0	0	1	0	1.00		11660	5478	7960162	2	0	974260	5	5	5	0	0	5	0	5	170	0.35	283	5	5	0	2573780	1	515581.00	1.00	0	0.833	3810	3975	0.958	12414	13318	0.932	10114	16652	11	6	1								
eca-rers2012/Problem12_label59.yml	true																																																															
eca-rers2012/Problem13_label00.yml	true	TIMEOUT	1001.884035079	877.2423700389918	11924.639744	7300039	7296378	7717770		6.00	6.00	27623766	0	0	0	1	0	1.00		14404	7324	7717770	2	0	406957	6	6	6	0	0	6	0	6	294	0.72	251	6	6	0	3024	1	1796.83	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label01.yml	true	TIMEOUT	1001.919649414	874.0265369410627	11936.034816	7246593	7244536	7663840		6.00	6.00	27425216	0	0	0	1	0	1.00		14365	7270	7663841	2	0	404830	6	6	6	0	0	6	0	6	318	0.74	287	6	6	0	3447	1	2070.67	1.00	0	0.833	2734	4765	0.574	12045	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label02.yml	true	TIMEOUT	1001.932550186	877.7653240938671	11932.037120	7306067	7302539	7724320		6.00	6.00	27646914	0	0	0	1	0	1.00		14404	7329	7724321	2	0	407345	6	6	6	0	0	6	0	6	296	0.72	259	6	6	0	3052	1	1819.17	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label03.yml	true																																																															
eca-rers2012/Problem13_label04.yml	false	false(unreach-call)	100.639376735	66.39754827413708	7997.485056	542122	2217372	2336555		8.15	6.00	8466998	0	0	0	1	0	1.00		1506	594	2336555	2	0	113714	10	10	10	0	0	9	0	9	699	0.12	306	10	9	0	616735	1	222285.10	1.00	1	1.000	1630	4765	0.342	8252	15642	0.528	12152	19852	12	6	1	5614	96	1569	6	537714	1	1569	1
eca-rers2012/Problem13_label05.yml	true																																																															
eca-rers2012/Problem13_label06.yml	false																																																															
eca-rers2012/Problem13_label07.yml	false																																																															
eca-rers2012/Problem13_label08.yml	true																																																															
eca-rers2012/Problem13_label09.yml	true	TIMEOUT	1002.200699679	869.0549338781275	11933.732864	7347052	7533454	8009403		6.00	6.00	28431686	0	0	0	1	0	1.00		14517	7192	8009404	2	0	460506	6	6	6	0	0	6	0	6	381	0.96	394	6	6	0	176642	1	33642.00	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label10.yml	true																																																															
eca-rers2012/Problem13_label11.yml	false	false(unreach-call)	383.561399677	289.80938591691665	11508.940800	2248121	10106825	10315523		8.16	6.00	39354848	0	0	0	1	0	1.00		5108	2227	10315523	2	0	186416	11	11	11	0	0	10	0	10	608	0.06	455	11	10	0	2392103	1	920828.91	1.00	1	1.000	2152	4765	0.452	9858	15642	0.630	12152	19852	12	6	1								
eca-rers2012/Problem13_label12.yml	false	false(unreach-call)	176.018309075	126.16679552197456	10772.996096	1260896	4424116	4570407		8.16	6.00	17091890	0	0	0	1	0	1.00		2730	1196	4570407	2	0	135896	10	10	10	0	0	9	0	9	670	0.09	397	10	9	0	1260896	1	443452.10	1.00	1	1.000	1935	4765	0.406	9511	15642	0.608	12152	19852	12	6	1								
eca-rers2012/Problem13_label13.yml	true																																																															
eca-rers2012/Problem13_label14.yml	true	TIMEOUT	1002.619902526	870.0419890538324	11907.489792	7238683	7672311	8206240		6.00	6.00	28851386	0	0	0	1	0	1.00		14365	6900	8206240	2	0	517758	6	6	6	0	0	6	0	6	361	0.96	391	6	6	0	424640	1	74967.67	1.00	0	0.833	2734	4765	0.574	12045	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label15.yml	true	TIMEOUT	1001.415062737	854.3271715848241	10694.856704	6437833	7058411	7592097		6.00	6.00	26455760	0	0	0	1	0	1.00		12713	6025	7592098	2	0	518420	6	6	6	0	0	6	0	6	356	0.96	383	6	6	0	622245	1	105975.17	1.00	0	0.833	2715	4765	0.570	12015	15642	0.768	12152	19852	12	6	1								
eca-rers2012/Problem13_label16.yml	false	false(unreach-call)	715.136774777	561.3876012559049	11575.476224	3715449	16524808	16841495		8.17	6.00	64397698	0	0	0	1	0	1.00		8254	3621	16841495	2	0	281442	11	11	11	0	0	10	0	10	618	0.06	454	11	10	0	3963768	1	1505460.36	1.00	1	1.000	2292	4765	0.481	10316	15642	0.660	12152	19852	12	6	1								
eca-rers2012/Problem13_label17.yml	true	TIMEOUT	1002.527977009	862.4141672439873	11893.166080	7092438	7699212	8267057		6.00	6.00	28885366	0	0	0	1	0	1.00		14023	6655	8267057	2	0	551301	6	6	6	0	0	6	0	6	354	0.96	376	6	6	0	610023	1	103887.50	1.00	0	0.833	2720	4765	0.571	12033	15642	0.769	12152	19852	12	6	1								
eca-rers2012/Problem13_label18.yml	true	TIMEOUT	1001.886329141	858.2718196781352	11393.781760	6860783	7602820	8194360		6.00	6.00	28459120	0	0	0	1	0	1.00		13579	6365	8194361	2	0	575019	6	6	6	0	0	6	0	6	383	0.96	448	6	6	0	740568	1	126427.50	1.00	0	0.833	2720	4765	0.571	12026	15642	0.769	12152	19852	12	6	1								
eca-rers2012/Problem13_label19.yml	false	TIMEOUT	1002.51562879	782.7690957051236	11958.865920	8210127	11752405	12111597		7.99	6.00	45359574	0	0	0	1	0	1.00		16745	7028	12111597	2	0	335185	7	7	7	0	0	7	0	7	434	0.10	213	7	7	0	3537543	1	509470.43	1.00	0	0.833	2531	4765	0.531	11711	15642	0.749	12152	19852	12	6	1								
eca-rers2012/Problem13_label20.yml	true	TIMEOUT	1002.46633206	871.8668178000953	11920.056320	7279313	7308069	7734977		6.00	6.00	27654680	0	0	0	1	0	1.00		14404	7272	7734977	2	0	412271	6	6	6	0	0	6	0	6	474	0.56	198	6	6	0	33136	1	7233.33	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label21.yml	false	false(unreach-call)	185.899708528	132.2119060801342	10755.866624	1121560	4831697	4887998		8.16	6.00	18912292	0	0	0	1	0	1.00		2537	1125	4887998	2	0	45902	11	11	11	0	0	10	0	10	658	0.06	245	11	10	0	1172854	1	440191.55	1.00	1	1.000	1881	4765	0.395	9146	15642	0.585	12152	19852	12	6	1								
eca-rers2012/Problem13_label22.yml	true	TIMEOUT	1001.597725291	879.8346242639236	11894.337536	7231467	7250284	7671026		6.00	6.00	27444002	0	0	0	1	0	1.00		14365	7235	7671026	2	0	406213	6	6	6	0	0	6	0	6	392	0.50	178	6	6	0	27513	1	5558.83	1.00	0	0.833	2732	4765	0.573	12045	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label23.yml	false																																																															
eca-rers2012/Problem13_label24.yml	false	false(unreach-call)	71.700262961	41.85873852809891	4105.502720	342635	832131	854569		8.15	6.00	3220862	0	0	0	1	0	1.00		798	327	854569	2	0	20498	9	9	9	0	0	8	0	8	479	0.12	291	9	8	0	367942	1	92675.56	1.00	1	1.000	1441	4765	0.302	7852	15642	0.502	12152	19852	12	6	1	5320	64	1016	6	339465	1	1016	1
eca-rers2012/Problem13_label25.yml	false	false(unreach-call)	276.616882697	202.16176568320952	11505.905664	2056468	6794310	6886341		8.16	6.00	26554340	0	0	0	1	0	1.00		4634	2066	6886341	2	0	77342	10	10	10	0	0	9	0	9	434	0.06	313	10	9	0	2153609	1	680900.90	1.00	1	1.000	2124	4765	0.446	10057	15642	0.643	12152	19852	12	6	1								
eca-rers2012/Problem13_label26.yml	true																																																															
eca-rers2012/Problem13_label27.yml	true																																																															
eca-rers2012/Problem13_label28.yml	false	false(unreach-call)	48.031711677	26.160221569938585	2455.781376	110804	421655	436967		8.18	6.00	1621558	0	0	0	1	0	1.00		290	105	436967	2	0	14204	10	10	10	0	0	9	0	9	709	0.14	258	10	9	0	128032	1	42277.30	1.00	1	1.000	1088	4765	0.228	5531	15642	0.354	12152	19852	12	6	1	3943	28	355	6	109809	1	355	1
eca-rers2012/Problem13_label29.yml	false	false(unreach-call)	196.908776643	138.20541224488989	9261.604864	1136761	3798845	3855394		8.16	6.00	14835018	0	0	0	1	0	1.00		2580	1136	3855394	2	0	48247	10	10	10	0	0	9	0	9	528	0.08	298	10	9	0	1206285	1	380715.70	1.00	1	1.000	1900	4765	0.399	9385	15642	0.600	12152	19852	12	6	1								
eca-rers2012/Problem13_label30.yml	false	false(unreach-call)	417.814197948	317.65095441113226	11572.568064	2488465	10672577	10789860		8.16	6.00	41792604	0	0	0	1	0	1.00		5537	2501	10789860	2	0	94693	11	11	11	0	0	10	0	10	641	0.06	308	11	10	0	2572016	1	972288.91	1.00	1	1.000	2191	4765	0.460	9993	15642	0.639	12152	19852	12	6	1								
eca-rers2012/Problem13_label31.yml	true	TIMEOUT	1002.401026651	856.6952793220989	11950.632960	6331416	8248742	9125110		6.00	6.00	30392114	0	0	0	1	0	1.00		12601	5679	9125111	2	0	857469	6	6	6	0	0	6	0	6	300	0.52	495	6	6	0	1918821	1	322705.33	1.00	0	0.833	2715	4765	0.570	12015	15642	0.768	12152	19852	12	6	1								
eca-rers2012/Problem13_label32.yml	false	false(unreach-call)	234.687511253	177.44752748310566	11481.759744	1156845	5406168	5880395		8.16	6.00	20236408	0	0	0	1	0	1.00		5310	1665	5880395	2	0	460628	10	10	10	0	0	9	0	9	409	0.05	499	10	9	0	1598091	1	541977.70	1.00	1	1.000	1908	4765	0.400	9408	15642	0.601	12152	19852	12	6	1								
eca-rers2012/Problem13_label33.yml	true	TIMEOUT	1002.565333357	858.9471115341876	11921.973248	6512276	8374162	9245748		6.00	6.00	30891308	0	0	0	1	0	1.00		12923	5828	9245748	2	0	852619	6	6	6	0	0	6	0	6	292	0.51	483	6	6	0	1864094	1	313476.67	1.00	0	0.833	2715	4765	0.570	12015	15642	0.768	12152	19852	12	6	1								
eca-rers2012/Problem13_label34.yml	true																																																															
eca-rers2012/Problem13_label35.yml	false	false(unreach-call)	78.157146416	47.43888385989703	5325.869056	305845	1122549	1172883		8.15	6.00	4303804	0	0	0	1	0	1.00		657	285	1172883	2	0	47579	10	10	10	0	0	9	0	9	663	0.09	410	10	9	0	313292	1	112531.40	1.00	1	1.000	1425	4765	0.299	7297	15642	0.467	12152	19852	12	6	1	5025	60	937	6	303208	1	937	1
eca-rers2012/Problem13_label36.yml	false	false(unreach-call)	96.683854309	62.86650902382098	8066.068480	770431	1929241	1997842		8.15	6.00	7438560	0	0	0	1	0	1.00		1745	725	1997842	2	0	64141	9	9	9	0	0	8	0	8	493	0.09	423	9	8	0	819846	1	214856.67	1.00	1	1.000	1759	4765	0.369	9430	15642	0.603	12152	19852	12	6	1	6262	123	2211	6	763693	1	2211	1
eca-rers2012/Problem13_label37.yml	true	TIMEOUT	1000.956085184	880.1572208600119	11961.315328	7275621	7439585	7906901		6.00	6.00	28083700	0	0	0	1	0	1.00		14404	7142	7906902	2	0	452091	6	6	6	0	0	6	0	6	375	0.96	477	6	6	0	146488	1	29866.00	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label38.yml	true																																																															
eca-rers2012/Problem13_label39.yml	true	TIMEOUT	1001.645380521	866.2824746000115	11950.317568	7368618	7593289	8077717		6.00	6.00	28647900	0	0	0	1	0	1.00		14556	7183	8077718	2	0	468783	6	6	6	0	0	6	0	6	322	0.74	358	6	6	0	228887	1	40053.83	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label40.yml	false	false(unreach-call)	62.057580954	37.399524750886485	4489.347072	198263	878555	942504		8.16	6.00	3307918	0	0	0	1	0	1.00		868	252	942504	2	0	61506	10	10	10	0	0	9	0	9	664	0.11	334	10	9	0	224436	1	88100.80	1.00	1	1.000	1271	4765	0.267	6579	15642	0.421	12152	19852	12	6	1	4581	43	640	6	196462	1	640	1
eca-rers2012/Problem13_label41.yml	true	TIMEOUT	1001.504956507	874.7779342131689	11964.211200	7254912	7467365	7941992		6.00	6.00	28176782	0	0	0	1	0	1.00		14365	7083	7941992	2	0	459211	6	6	6	0	0	6	0	6	310	0.73	343	6	6	0	217241	1	37979.33	1.00	0	0.833	2735	4765	0.574	12046	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label42.yml	true																																																															
eca-rers2012/Problem13_label43.yml	false	false(unreach-call)	199.760577727	145.02468869811855	11066.904576	1365235	4751524	4816306		8.16	6.00	18568100	0	0	0	1	0	1.00		3365	1447	4816306	2	0	54591	10	10	10	0	0	9	0	9	689	0.09	279	10	9	0	1573381	1	476172.50	1.00	1	1.000	1953	4765	0.410	9624	15642	0.615	12152	19852	12	6	1								
eca-rers2012/Problem13_label44.yml	false	false(unreach-call)	81.683033711	51.38590470608324	6729.129984	325442	1417600	1436992		8.15	6.00	5537084	0	0	0	1	0	1.00		745	324	1436992	2	0	16250	11	11	11	0	0	10	0	10	619	0.07	308	11	10	0	349565	1	129159.36	1.00	1	1.000	1415	4765	0.297	7282	15642	0.466	12152	19852	12	6	1	5001	65	989	6	322678	1	989	1
eca-rers2012/Problem13_label45.yml	false	false(unreach-call)	55.953409099	30.42179662315175	2686.664704	122645	443047	452489		8.18	6.00	1719270	0	0	0	1	0	1.00		304	123	452489	2	0	8406	10	10	10	0	0	9	0	9	908	0.21	244	10	9	0	146655	1	44409.30	1.00	1	1.000	1109	4765	0.233	5706	15642	0.365	12152	19852	12	6	1	4046	30	381	6	121574	1	381	1
eca-rers2012/Problem13_label46.yml	true	TIMEOUT	1002.538859864	874.0833961218596	11925.540864	7159801	7162673	7578055		6.00	6.00	27113148	0	0	0	1	0	1.00		14242	7180	7578055	2	0	401019	6	6	6	0	0	6	0	6	387	0.96	292	6	6	0	4558	1	2873.67	1.00	0	0.833	2720	4765	0.571	12038	15642	0.770	12152	19852	12	6	1								
eca-rers2012/Problem13_label47.yml	true																																																															
eca-rers2012/Problem13_label48.yml	false	false(unreach-call)	242.843639973	182.00801632297225	11032.350720	767247	4096149	4569144		8.16	6.00	15082914	0	0	0	1	0	1.00		5499	1633	4569144	2	0	462294	10	10	10	0	0	9	0	9	685	0.10	441	10	9	0	1650383	1	410686.00	1.00	1	1.000	1757	4765	0.369	8845	15642	0.565	12152	19852	12	6	1	5978	128	2207	6	761029	1	2207	1
eca-rers2012/Problem13_label49.yml	true	TIMEOUT	1002.618255801	852.9225329719484	11918.254080	6255112	8411378	9349763		6.00	6.00	30896700	0	0	0	1	0	1.00		12367	5635	9349763	2	0	919011	6	6	6	0	0	6	0	6	380	0.96	445	6	6	0	2150590	1	362607.83	1.00	0	0.833	2713	4765	0.569	12015	15642	0.768	12152	19852	12	6	1								
eca-rers2012/Problem13_label50.yml	true	TIMEOUT	1002.45996482	847.2749644641299	11928.670208	6626722	8831040	9804137		6.00	6.00	32463064	0	0	0	1	0	1.00		13090	5940	9804137	2	0	952914	6	6	6	0	0	6	0	6	383	0.96	456	6	6	0	2198970	1	370751.33	1.00	0	0.833	2715	4765	0.570	12021	15642	0.769	12152	19852	12	6	1								
eca-rers2012/Problem13_label51.yml	false	false(unreach-call)	744.252050914	577.8409982870799	11816.030208	3714781	16947892	17401701		8.17	6.00	65762020	0	0	0	1	0	1.00		8095	3579	17401701	2	0	417074	11	11	11	0	0	10	0	10	605	0.05	509	11	10	0	3841628	1	1544058.00	1.00	1	1.000	2292	4765	0.481	10316	15642	0.660	12152	19852	12	6	1								
eca-rers2012/Problem13_label52.yml	true																																																															
eca-rers2012/Problem13_label53.yml	true	TIMEOUT	1001.40187484	863.1207148500253	11877.314560	6217095	7366355	8030025		6.00	6.00	27387782	0	0	0	1	0	1.00		12310	5629	8030025	2	0	647237	6	6	6	0	0	6	0	6	353	0.96	419	6	6	0	1141927	1	194283.33	1.00	0	0.833	2704	4765	0.567	12011	15642	0.768	12152	19852	12	6	1								
eca-rers2012/Problem13_label54.yml	false	TIMEOUT (false(unreach-call))	929.853611164	725.8789727580734	11805.499392	4672998	20301127	20792604		8.17	6.00	78893236	0	0	0	1	0	1.00		9526	4309	20792604	2	0	447765	11	11	11	0	0	10	0	10	610	0.06	527	11	10	0	4672998	1	1849531.82	1.00	1	1.000	2357	4765	0.495	10485	15642	0.670	12152	19852	12	6	1								
eca-rers2012/Problem13_label55.yml	true	TIMEOUT	1001.636966221	870.456116974121	11913.482240	7030447	7380940	7878849		6.00	6.00	27790140	0	0	0	1	0	1.00		13923	6758	7878849	2	0	482414	6	6	6	0	0	6	0	6	369	0.96	405	6	6	0	350315	1	60999.17	1.00	0	0.833	2720	4765	0.571	12033	15642	0.769	12152	19852	12	6	1								
eca-rers2012/Problem13_label56.yml	true	TIMEOUT	1001.189235973	871.0411307499744	11605.372928	6971821	7338059	7837042		6.00	6.00	27620430	0	0	0	1	0	1.00		13856	6690	7837042	2	0	483482	6	6	6	0	0	6	0	6	375	0.96	414	6	6	0	365051	1	63624.33	1.00	0	0.833	2720	4765	0.571	12032	15642	0.769	12152	19852	12	6	1								
eca-rers2012/Problem13_label57.yml	true																																																															
eca-rers2012/Problem13_label58.yml	false	TIMEOUT	1002.688436331	772.9867609140929	12024.451072	10207817	13499243	13935714		7.99	6.00	52067926	0	0	0	1	0	1.00		20578	8633	13935715	2	0	408383	7	7	7	0	0	7	0	7	426	0.10	374	7	7	0	3032640	1	474217.43	1.00	0	0.833	2575	4765	0.540	11786	15642	0.753	12152	19852	12	6	1								
eca-rers2012/Problem13_label59.yml	true																																																															
eca-rers2012/Problem14_label00.yml	true	TIMEOUT	979.762878649	910.7713059762027	9882.701824	3160460	3184219	3462497		4.00	4.00	11276496	0	0	0	1	0	1.00		4450	2190	3462497	2	0	273858	4	4	4	0	0	4	0	4	218	0.70	356	4	4	0	14110	1	7046.00	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label01.yml	true	TIMEOUT	920.329695427	863.9279005380813	7499.997184	2950010	2964502	3220630		4.00	4.00	10514152	0	0	0	1	0	1.00		3998	2059	3220631	2	0	252024	4	4	4	0	0	4	0	4	220	0.70	307	4	4	0	10456	1	4650.25	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label02.yml	false	false(unreach-call)	44.563885285	22.503667165059596	993.050624	72133	108481	117065		5.95	4.00	388972	0	0	0	1	0	0.99		48	17	117065	2	0	8453	6	6	6	0	0	5	0	5	255	0.10	294	6	5	0	72133	1	18103.00	1.00	1	1.000	624	661	0.944	1735	2264	0.766	1822	2830	7	3	1	1354	53	805	3	69956	1	805	1
eca-rers2012/Problem14_label03.yml	true																																																															
eca-rers2012/Problem14_label04.yml	true	TIMEOUT	918.543367871	861.8615626199171	7499.997184	2987586	2985972	3238395		4.00	4.00	10595718	0	0	0	1	0	1.00		4216	2096	3238395	2	0	248404	4	4	4	0	0	4	0	4	241	0.96	108	4	4	0	781	1	602.50	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label05.yml	true	TIMEOUT	917.412960978	859.5334274140187	7499.997184	2949060	2974140	3234324		4.00	4.00	10543034	0	0	0	1	0	1.00		3992	2052	3234325	2	0	256112	4	4	4	0	0	4	0	4	240	0.72	377	4	4	0	14436	1	7289.25	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label06.yml	true	TIMEOUT	982.587407224	913.3088618288748	10591.678464	3175041	3190197	3466200		4.00	4.00	11301512	0	0	0	1	0	1.00		4450	2205	3466201	2	0	271738	4	4	4	0	0	4	0	4	236	0.72	321	4	4	0	10904	1	4856.50	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label07.yml	true	TIMEOUT	920.826779716	859.945138515206	7499.997184	2844032	2860416	3105982		4.00	4.00	10153012	0	0	0	1	0	1.00		3963	1996	3105983	2	0	241634	4	4	4	0	0	4	0	4	208	0.69	264	4	4	0	13843	1	5080.25	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label08.yml	false	false(unreach-call)	44.339110026	22.450340789044276	943.521792	61464	92795	101195		5.95	4.00	329812	0	0	0	1	0	0.99		74	17	101195	2	0	8266	6	6	6	0	0	5	0	5	263	0.11	323	6	5	0	61464	1	15489.17	1.00	1	1.000	572	661	0.865	1674	2264	0.739	1822	2830	7	3	1	1299	47	690	3	59604	1	690	1
eca-rers2012/Problem14_label09.yml	true	TIMEOUT	919.581339133	863.456620773999	7499.997184	2900491	2898961	3142466		4.00	4.00	10297594	0	0	0	1	0	1.00		3963	2040	3142466	2	0	239820	4	4	4	0	0	4	0	4	234	0.96	104	4	4	0	704	1	540.00	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label10.yml	false	false(unreach-call)	38.42248984	19.41027675801888	768.417792	46926	85111	97673		5.95	4.00	294156	0	0	0	1	0	0.99		74	20	97673	2	0	12433	6	6	6	0	0	5	0	5	295	0.12	380	6	5	0	46926	1	14207.67	1.00	1	1.000	494	661	0.747	1547	2264	0.683	1822	2830	7	3	1	1185	39	504	3	45566	1	504	1
eca-rers2012/Problem14_label11.yml	false	false(unreach-call)	32.578356352	16.491598781198263	756.568064	49584	77839	86124		5.95	4.00	274342	0	0	0	1	0	0.99		74	17	86124	2	0	8157	6	6	6	0	0	5	0	5	281	0.11	323	6	5	0	49584	1	12995.50	1.00	1	1.000	514	661	0.778	1573	2264	0.695	1822	2830	7	3	1	1210	40	546	3	48112	1	546	1
eca-rers2012/Problem14_label12.yml	false	false(unreach-call)	44.541101411	22.469969542929903	939.720704	66160	100678	109112		5.95	4.00	359864	0	0	0	1	0	0.99		48	17	109112	2	0	8311	6	6	6	0	0	5	0	5	255	0.10	291	6	5	0	66160	1	16801.17	1.00	1	1.000	591	661	0.894	1713	2264	0.757	1822	2830	7	3	1	1330	49	744	3	64150	1	744	1
eca-rers2012/Problem14_label13.yml	false	false(unreach-call)	37.577227788	19.106700420146808	766.627840	50011	79491	88283		5.95	4.00	279358	0	0	0	1	0	0.99		74	18	88283	2	0	8667	6	6	6	0	0	5	0	5	287	0.12	329	6	5	0	50011	1	13270.33	1.00	1	1.000	519	661	0.785	1579	2264	0.697	1822	2830	7	3	1	1219	41	554	3	48516	1	554	1
eca-rers2012/Problem14_label14.yml	false	false(unreach-call)	31.752618905	16.076123954029754	654.352384	44307	57665	59514		5.95	4.00	211938	0	0	0	1	0	0.99		39	15	59514	2	0	1793	6	6	6	0	0	5	0	5	339	0.14	141	6	5	0	44307	1	9621.17	1.00	1	1.000	488	661	0.738	1521	2264	0.672	1822	2830	7	3	1	1164	38	490	3	42986	1	490	1
eca-rers2012/Problem14_label15.yml	true	TIMEOUT	939.137043251	875.403011143906	7499.997184	2889396	2914986	3169327		4.00	4.00	10336492	0	0	0	1	0	1.00		3963	2016	3169327	2	0	250691	4	4	4	0	0	4	0	4	242	0.72	378	4	4	0	14459	1	7311.25	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label16.yml	true	TIMEOUT	940.658901235	874.054857079871	7499.997184	2867622	2881528	3129355		4.00	4.00	10224880	0	0	0	1	0	1.00		3963	2012	3129355	2	0	244049	4	4	4	0	0	4	0	4	204	0.68	297	4	4	0	9967	1	4422.25	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label17.yml	true	TIMEOUT	927.957927329	863.9345795409754	7499.997184	3026264	3043181	3306867		4.00	4.00	10783226	0	0	0	1	0	1.00		4216	2107	3306868	2	0	259632	4	4	4	0	0	4	0	4	224	0.70	277	4	4	0	14075	1	5244.00	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
eca-rers2012/Problem14_label18.yml	false	false(unreach-call)	38.573068481	19.47509122104384	867.622912	57513	88568	97227		5.95	4.00	313620	0	0	0	1	0	0.99		74	17	97227	2	0	8530	6	6	6	0	0	5	0	5	277	0.11	332	6	5	0	57513	1	14783.83	1.00	1	1.000	551	661	0.834	1644	2264	0.726	1822	2830	7	3	1	1273	45	636	3	55797	1	636	1
eca-rers2012/Problem14_label19.yml	true	TIMEOUT	928.817396213	866.8077750420198	7499.997184	2879104	2893794	3142704		4.00	4.00	10267340	0	0	0	1	0	1.00		3963	2018	3142704	2	0	245270	4	4	4	0	0	4	0	4	237	0.54	314	4	4	0	8585	1	4583.75	1.00	0	0.667	625	661	0.946	1918	2264	0.847	1822	2830	7	3	1								
